datetime,total,total_tcp,total_http,total_udp,size,size_tcp,size_http,size_udp
1332048000,11859,5345,892,5622,21642,9912,1731,9999
1332048300,10219,4880,444,4895,8812,8632,155,25
1332048600,14931,4012,1685,9234,9970,5363,3761,846
1332048900,15947,7293,150,8504,27492,9410,8726,9356
1332049200,15192,939,5503,8750,11669,3497,638,7534
1332049500,15228,1474,4095,9659,4729,2836,1450,443
1332049800,22416,6496,9781,6139,20125,6120,4246,9759
1332050100,17923,6840,8056,3027,15151,8673,657,5821
1332050400,10198,3532,18,6648,12726,7862,769,4095
1332050700,13110,6101,5601,1408,9561,3828,2454,3279
1332051000,17188,6925,5017,5246,8542,374,7523,645
1332051300,24501,9905,7553,7043,15702,5372,756,9574
1332051600,16551,7230,6898,2423,10416,39,5289,5088
1332051900,26282,9816,8623,7843,13057,5511,1051,6495
1332052200,11714,3188,2015,6511,17915,842,7624,9449
1332052500,8743,1215,4659,2869,15536,4879,5023,5634
1332052800,16060,4985,2804,8271,11038,6166,3965,907
1332053100,9097,1083,6143,1871,25861,9021,7514,9326
1332053400,9843,4943,1829,3071,10866,3368,2355,5143
1332053700,21859,8103,5495,8261,17742,5661,3645,8436
1332054000,13350,2118,4005,7227,14863,6998,4401,3464
1332054300,13087,9742,894,2451,8221,3616,2966,1639
1332054600,15614,9094,3356,3164,13946,5682,8123,141
1332054900,9222,3352,385,5485,17519,7095,8384,2040
1332055200,13809,1549,3853,8407,22928,7631,7897,7400
1332055500,23514,7325,6319,9870,15893,7805,3198,4890
1332055800,14655,3354,1641,9660,17681,3064,7276,7341
1332056100,16685,5180,4236,7269,14492,2571,3420,8501
1332056400,6432,1872,1111,3449,14593,4717,7132,2744
1332056700,12522,8905,3079,538,13908,1641,6028,6239
1332057000,13950,5793,5715,2442,12867,2753,5460,4654
1332057300,11546,1706,5750,4090,11548,2127,8522,899
1332057600,13887,6279,2612,4996,18758,3291,5926,9541
1332057900,18298,9990,247,8061,24207,8811,7234,8162
1332058200,16976,8210,6032,2734,11388,3337,6374,1677
1332058500,17424,4136,6296,6992,21823,7372,9935,4516
1332058800,14337,2014,7363,4960,15673,5089,2326,8258
1332059100,19213,5967,8174,5072,10448,3641,605,6202
1332059400,15326,7066,8230,30,13301,7644,1194,4463
1332059700,13140,6679,3653,2808,14920,2547,4851,7522
1332060000,15662,7848,787,7027,7289,1714,1939,3636
1332060300,4233,1032,2976,225,11157,6812,1157,3188
1332060600,9594,1221,6651,1722,21769,9856,8496,3417
1332060900,13547,5841,4569,3137,13370,6741,354,6275
1332061200,13740,1735,4539,7466,12538,4149,6523,1866
1332061500,25042,8849,9158,7035,9784,2866,1332,5586
1332061800,15347,5830,803,8714,16840,6412,8212,2216
1332062100,19519,4364,8416,6739,18861,587,8854,9420
1332062400,7142,3739,3164,239,12024,5435,1793,4796
1332062700,9962,8096,1801,65,6990,2080,3233,1677
1332063000,12293,1524,3800,6969,14177,6960,6252,965
1332063300,8008,4078,3169,761,16349,2300,7281,6768
1332063600,14744,5355,5886,3503,15811,7898,6170,1743
1332063900,24998,7161,9633,8204,19111,8582,7655,2874
1332064200,18843,6977,3550,8316,11348,473,6069,4806
1332064500,21044,8116,4095,8833,7896,2830,5049,17
1332064800,17582,7156,8651,1775,20542,5961,6566,8015
1332065100,13465,4738,8435,292,15341,6403,6719,2219
1332065400,14948,4518,7932,2498,7712,5460,650,1602
1332065700,2849,2630,54,165,18777,3355,6379,9043
1332066000,18766,8923,532,9311,20924,9783,2572,8569
1332066300,11999,5382,101,6516,20412,7131,9037,4244
1332066600,6411,3198,1402,1811,14811,4313,1973,8525
1332066900,8851,247,1462,7142,13147,4924,1251,6972
1332067200,18763,9564,8402,797,9695,654,1024,8017
1332067500,11148,6648,4117,383,19082,7123,9641,2318
1332067800,21791,8921,8324,4546,11957,7718,3982,257
1332068100,17669,4371,9829,3469,16919,1810,8500,6609
1332068400,9644,3158,2521,3965,8172,647,6918,607
1332068700,8976,2521,4371,2084,12291,5775,3411,3105
1332069000,8563,1926,1795,4842,6673,935,4466,1272
1332069300,24748,6914,8652,9182,14443,2689,5147,6607
1332069600,9649,662,8081,906,15017,100,5839,9078
1332069900,14635,5648,8165,822,12087,3181,3363,5543
1332070200,14268,9708,4139,421,14925,4918,9237,770
1332070500,19740,8912,9036,1792,10196,9333,83,780
1332070800,19399,9440,9696,263,6598,4398,168,2032
1332071100,10555,6277,2507,1771,16642,3294,6472,6876
1332071400,14002,2703,6493,4806,9780,2457,3401,3922
1332071700,21366,6774,8114,6478,19923,8036,9456,2431
1332072000,13109,564,4069,8476,4653,298,220,4135
1332072300,10460,5816,1641,3003,24057,8365,9163,6529
1332072600,20238,4601,5748,9889,16618,6312,7027,3279
1332072900,6425,981,4551,893,10286,2996,407,6883
1332073200,8737,5205,713,2819,8927,2232,84,6611
1332073500,10158,7359,373,2426,13691,6322,3754,3615
1332073800,17791,7093,7311,3387,13015,1124,2154,9737
1332074100,19172,9066,5146,4960,18004,4991,6515,6498
1332074400,12000,4544,7413,43,17215,7259,9818,138
1332074700,19427,9588,2877,6962,14327,6780,2608,4939
1332075000,15746,1076,8978,5692,21740,6395,8115,7230
1332075300,23410,9600,3928,9882,16787,2081,5853,8853
1332075600,24111,6503,9694,7914,12058,1795,2151,8112
1332075900,5826,1935,468,3423,24640,9179,6319,9142
1332076200,19094,7739,6011,5344,19409,6177,5768,7464
1332076500,10637,1901,1083,7653,9971,3218,6538,215
1332076800,16061,5134,2285,8642,19851,5585,9347,4919
1332077100,6128,4709,1169,250,15992,5619,2284,8089
1332077400,16883,6152,9360,1371,13275,2400,3196,7679
1332077700,22797,5702,7228,9867,17321,6764,2631,7926
1332078000,13208,4401,7387,1420,16086,2913,4497,8676
1332078300,12244,1972,1068,9204,22968,9775,3406,9787
1332078600,19797,7457,5398,6942,14808,7460,3337,4011
1332078900,17325,422,8860,8043,21964,8338,7200,6426
1332079200,12655,201,8076,4378,21826,7728,9505,4593
1332079500,13121,8274,4189,658,26239,9095,7898,9246
1332079800,10468,3942,1832,4694,15288,7663,2478,5147
1332080100,16846,2108,8118,6620,12594,4084,341,8169
1332080400,14582,5119,5904,3559,10977,6530,3759,688
1332080700,9798,1090,4717,3991,23932,6444,8949,8539
1332081000,11995,3726,3421,4848,13758,2798,3371,7589
1332081300,11697,6021,4585,1091,11992,2183,5387,4422
1332081600,20647,8711,9576,2360,20800,9326,6362,5112
1332081900,17901,7392,2358,8151,14737,5225,3889,5623
1332082200,8169,6975,788,406,18490,5427,9733,3330
1332082500,17162,9723,1763,5676,11647,2580,2736,6331
1332082800,16219,8255,6413,1551,17985,9903,5809,2273
1332083100,13794,1091,7189,5514,16589,8930,5492,2167
1332083400,18596,2049,8058,8489,15773,4142,8307,3324
1332083700,14042,5734,3175,5133,17452,7975,3615,5862
1332084000,18669,7005,7775,3889,13722,1762,2659,9301
1332084300,17438,922,7989,8527,20848,9030,7842,3976
1332084600,16439,7127,7155,2157,20175,5582,7325,7268
1332084900,13768,7325,4916,1527,15948,3785,4056,8107
1332085200,9772,222,1949,7601,8348,4371,3788,189
1332085500,13818,323,8532,4963,16108,8957,192,6959
1332085800,17720,6053,1681,9986,13407,2260,5730,5417
1332086100,9113,7419,1174,520,10891,3806,3534,3551
1332086400,24632,9912,7909,6811,14186,7897,6112,177
1332086700,13895,6606,2890,4399,22270,9462,9489,3319
1332087000,17330,8818,606,7906,17391,9176,4227,3988
1332087300,19022,3957,5730,9335,22267,9252,4529,8486
1332087600,9291,4109,1880,3302,21616,7649,9093,4874
1332087900,20030,3923,6652,9455,21539,3819,9877,7843
1332088200,15398,5313,4567,5518,12675,4032,4534,4109
1332088500,6662,1531,4623,508,18580,8978,498,9104
1332088800,5085,2590,1597,898,12494,1135,9808,1551
1332089100,15209,3091,3883,8235,17351,7797,1217,8337
1332089400,15983,9798,5282,903,21708,9998,9298,2412
1332089700,12966,1175,3913,7878,12980,3998,2937,6045
1332090000,18924,7687,1490,9747,21078,9001,9980,2097
1332090300,12247,4561,6062,1624,16436,7034,5375,4027
1332090600,15826,622,7532,7672,15588,3337,5344,6907
1332090900,11130,1240,8329,1561,15788,9137,671,5980
1332091200,26026,7379,8835,9812,5352,2284,2446,622
1332091500,13698,7537,4513,1648,16963,3533,4278,9152
1332091800,10718,438,3929,6351,24923,9376,6251,9296
1332092100,16013,2659,8017,5337,12882,3356,3150,6376
1332092400,12848,8198,1668,2982,6058,1770,773,3515
1332092700,10251,1998,6744,1509,24237,7843,8486,7908
1332093000,19684,6932,7626,5126,5258,90,2560,2608
1332093300,21507,4781,7859,8867,18383,4624,6520,7239
1332093600,17530,6081,4688,6761,13022,6356,3970,2696
1332093900,12078,1530,1894,8654,27223,8315,9538,9370
1332094200,9052,133,3116,5803,19134,3240,6652,9242
1332094500,17135,2851,4338,9946,6022,875,826,4321
1332094800,17098,5406,5131,6561,6303,568,2427,3308
1332095100,12614,9239,2962,413,13998,8067,1685,4246
1332095400,18238,6871,2399,8968,25519,7398,8698,9423
1332095700,17182,5931,7537,3714,15688,5357,2047,8284
1332096000,9253,2019,6708,526,5548,1840,591,3117
1332096300,6997,2692,1120,3185,16066,6924,615,8527
1332096600,13942,64,9711,4167,13017,4472,3959,4586
1332096900,23032,8829,6791,7412,16711,6280,6013,4418
1332097200,8551,2782,3005,2764,13965,9405,3099,1461
1332097500,22114,9989,5324,6801,6703,5948,670,85
1332097800,11981,5878,5091,1012,6143,1321,2820,2002
1332098100,17765,2142,8784,6839,16130,7831,2732,5567
1332098400,12264,1816,3079,7369,16927,6455,1756,8716
1332098700,9879,3123,6282,474,16798,8646,4626,3526
1332099000,14497,622,6266,7609,16472,6810,1835,7827
1332099300,11876,7567,478,3831,18008,3039,9840,5129
1332099600,13101,2242,1256,9603,9591,5904,2893,794
1332099900,23909,7482,6785,9642,10020,1131,3861,5028
1332100200,19528,9659,2306,7563,20461,5969,6311,8181
1332100500,5591,4553,802,236,16507,7657,2526,6324
1332100800,21246,9358,3242,8646,18480,7363,9957,1160
1332101100,15311,7786,803,6722,15468,3887,3932,7649
1332101400,5611,273,1412,3926,17471,9437,1074,6960
1332101700,11345,7289,740,3316,15491,5055,2157,8279
1332102000,11894,1961,5922,4011,19844,7401,9177,3266
1332102300,15356,4876,9046,1434,21994,9864,3525,8605
1332102600,16579,4220,2654,9705,16886,8798,8087,1
1332102900,17813,1663,6637,9513,17558,4644,4728,8186
1332103200,11101,948,8756,1397,19557,8703,5433,5421
1332103500,10863,1041,7275,2547,15582,4127,3993,7462
1332103800,18025,9003,8535,487,20137,8489,5238,6410
1332104100,7414,1613,5034,767,8091,1698,1133,5260
1332104400,15313,6766,5609,2938,19143,7424,2962,8757
1332104700,12592,3092,4672,4828,19753,2989,8652,8112
1332105000,27312,9022,8741,9549,17621,3998,4665,8958
1332105300,11535,2736,2411,6388,16188,3351,8305,4532
1332105600,11799,2823,2818,6158,20485,7399,6241,6845
1332105900,18455,4915,9692,3848,17876,7227,4456,6193
1332106200,14384,6602,3024,4758,9470,1908,6260,1302
1332106500,12670,9568,302,2800,19145,7258,5986,5901
1332106800,20584,7858,3749,8977,25018,9531,9130,6357
1332107100,15694,9374,4900,1420,21491,4703,7950,8838
1332107400,14493,4199,2895,7399,14907,6908,3416,4583
1332107700,7264,678,3929,2657,18136,7324,8102,2710
1332108000,16205,6662,8996,547,10077,4972,3318,1787
1332108300,15330,1425,7853,6052,16352,2794,3791,9767
1332108600,11914,4211,3408,4295,13238,4184,8893,161
1332108900,8782,2958,1821,4003,13332,981,7256,5095
1332109200,8213,4617,2946,650,10382,7398,1521,1463
1332109500,13535,1840,9122,2573,15921,9434,1140,5347
1332109800,16792,115,8095,8582,14034,8928,685,4421
1332110100,3256,524,3,2729,16466,4040,7575,4851
1332110400,17701,6789,7282,3630,16371,3844,5680,6847
1332110700,11606,65,5967,5574,17987,2906,7875,7206
1332111000,22243,5666,9563,7014,10826,3711,3400,3715
1332111300,11590,631,8011,2948,6529,2862,922,2745
1332111600,19932,9170,6403,4359,15050,4486,9174,1390
1332111900,17160,5289,8145,3726,16169,6656,4482,5031
1332112200,13884,2733,2815,8336,17836,2262,9364,6210
1332112500,13537,4040,6275,3222,19309,8163,1438,9708
1332112800,15818,6148,9538,132,12033,5438,1215,5380
1332113100,19606,9752,3436,6418,19990,3110,7994,8886
1332113400,13441,379,4665,8397,21335,7951,5617,7767
1332113700,19414,6944,4650,7820,15498,3070,8147,4281
1332114000,17123,7059,6532,3532,10043,1371,5031,3641
1332114300,21716,8931,2925,9860,14246,3800,5247,5199
1332114600,18113,8626,6024,3463,17146,6162,4633,6351
1332114900,9695,683,7384,1628,19975,4573,7116,8286
1332115200,18702,6044,5531,7127,14552,2109,9931,2512
1332115500,15214,8483,5662,1069,7402,3155,1592,2655
1332115800,16389,6006,1498,8885,15541,8388,3386,3767
1332116100,11951,4727,1827,5397,12784,4535,2186,6063
1332116400,7500,5370,168,1962,20441,1348,9160,9933
1332116700,21703,4220,7818,9665,12304,2460,418,9426
1332117000,23720,5862,9463,8395,12381,4970,239,7172
1332117300,11981,3223,7391,1367,10136,2543,2479,5114
1332117600,12397,7812,3783,802,16030,4077,4218,7735
1332117900,7432,27,1187,6218,13676,2371,9471,1834
1332118200,13187,2880,317,9990,21228,7830,5995,7403
1332118500,15973,2558,4640,8775,19300,7826,7980,3494
1332118800,9186,1093,4552,3541,14857,622,9106,5129
1332119100,4230,773,1325,2132,11073,6828,361,3884
1332119400,13230,2408,7626,3196,21427,3451,9331,8645
1332119700,12847,6257,5824,766,13073,6305,6606,162
1332120000,19109,7993,1906,9210,8434,3734,2997,1703
1332120300,22964,5240,7984,9740,19197,8651,3715,6831
1332120600,7984,4981,147,2856,10675,8341,1084,1250
1332120900,16488,7849,6132,2507,16325,8379,3703,4243
1332121200,14129,2363,9105,2661,8635,6668,547,1420
1332121500,10406,7587,2208,611,11835,147,6889,4799
1332121800,9571,2110,2180,5281,16531,5300,4786,6445
1332122100,10481,2695,6461,1325,18187,4039,5237,8911
1332122400,13905,3766,7659,2480,16205,2186,6717,7302
1332122700,16493,7242,7660,1591,14966,5195,6225,3546
1332123000,17307,8691,6238,2378,14302,6866,6696,740
1332123300,11565,2886,5815,2864,21128,3706,8968,8454
1332123600,13557,9456,981,3120,21641,6951,5588,9102
1332123900,7623,2243,3628,1752,19546,5829,5174,8543
1332124200,16566,7325,344,8897,18382,561,9136,8685
1332124500,12122,4982,6609,531,9590,7016,537,2037
1332124800,13167,6932,1665,4570,7197,1750,4219,1228
1332125100,7433,4532,2601,300,14473,526,9663,4284
1332125400,19785,4240,7694,7851,12059,9345,2510,204
1332125700,25015,6527,9667,8821,15940,2059,9661,4220
1332126000,11603,2300,741,8562,12098,1299,2519,8280
1332126300,16048,9125,5884,1039,12959,6166,677,6116
1332126600,16211,7318,814,8079,9409,3,839,8567
1332126900,16179,3168,4252,8759,17216,3719,9101,4396
1332127200,13443,6841,5755,847,17997,4610,8774,4613
1332127500,18444,9866,3596,4982,15279,4746,9865,668
1332127800,15737,1161,6935,7641,22606,5662,8177,8767
1332128100,10705,8038,800,1867,15738,9396,3301,3041
1332128400,15338,1535,7693,6110,14653,4147,6507,3999
1332128700,12468,280,9157,3031,17721,9633,288,7800
1332129000,14063,3033,1053,9977,13386,7006,2935,3445
1332129300,13695,7095,4869,1731,6034,1718,4229,87
1332129600,19867,4017,6923,8927,13079,9700,2361,1018
1332129900,9522,835,6260,2427,21739,6706,5645,9388
1332130200,15146,3774,9820,1552,16168,3664,2888,9616
1332130500,16553,6194,8559,1800,12455,5488,172,6795
1332130800,9340,1453,4907,2980,15359,1027,7996,6336
1332131100,21254,9275,7865,4114,16482,7651,7017,1814
1332131400,16001,4710,9837,1454,13697,7804,3485,2408
1332131700,24966,8660,9478,6828,17900,9850,4050,4000
1332132000,15520,4363,2559,8598,18624,7164,3829,7631
1332132300,22626,5824,8310,8492,8326,2162,4577,1587
1332132600,5818,2163,904,2751,20752,8249,9733,2770
1332132900,10622,4542,2667,3413,13788,5846,3894,4048
1332133200,6289,2840,3160,289,8092,1572,727,5793
1332133500,13639,6207,7208,224,23373,6107,7385,9881
1332133800,14088,2085,5591,6412,11699,8500,1972,1227
1332134100,17299,4729,3627,8943,17654,7131,9052,1471
1332134400,11749,8471,2096,1182,15844,9974,891,4979
1332134700,21324,8870,6280,6174,16491,5645,8961,1885
1332135000,9689,1558,4272,3859,19470,5796,5537,8137
1332135300,22141,8532,9139,4470,8106,1310,4425,2371
1332135600,13981,9001,2632,2348,19709,8213,6130,5366
1332135900,5783,2687,2687,409,21904,5863,9512,6529
1332136200,8259,4870,3133,256,8407,200,7864,343
1332136500,16714,1025,9275,6414,14281,4981,1377,7923
1332136800,11797,5001,6411,385,13152,319,5119,7714
1332137100,8557,4535,1509,2513,11899,1715,2588,7596
1332137400,16817,6457,1122,9238,14413,4665,2981,6767
1332137700,8051,587,7401,63,18213,7692,3369,7152
1332138000,16757,1771,9929,5057,25586,6916,9253,9417
1332138300,8187,2955,4132,1100,13069,8018,3912,1139
1332138600,12227,3548,3280,5399,20093,2556,9201,8336
1332138900,17351,4659,4584,8108,19759,4698,7181,7880
1332139200,9661,3325,4083,2253,16435,6507,2583,7345
1332139500,20586,6433,4581,9572,16959,5482,2440,9037
1332139800,11355,7216,927,3212,11329,5806,4924,599
1332140100,8333,393,5342,2598,4549,2674,756,1119
1332140400,25052,8691,6496,9865,8691,5755,2351,585
1332140700,17284,9636,6807,841,11654,3338,2737,5579
1332141000,6541,317,4551,1673,11840,894,8950,1996
1332141300,10664,7481,313,2870,23328,6597,7140,9591
1332141600,13559,4704,4731,4124,5439,1279,1569,2591
1332141900,12048,405,3581,8062,16309,3631,8967,3711
1332142200,20374,9914,3849,6611,19323,7476,3683,8164
1332142500,28383,9798,9101,9484,16794,9318,4066,3410
1332142800,15151,6750,5493,2908,9502,172,6225,3105
1332143100,6643,2913,2791,939,17494,3343,8368,5783
1332143400,12281,1275,8098,2908,18004,6022,5183,6799
1332143700,19165,8400,7761,3004,9754,3962,4751,1041
1332144000,12585,2788,6701,3096,14350,4005,2866,7479
1332144300,6914,2524,1681,2709,19936,7875,3043,9018
1332144600,21269,3594,8807,8868,20724,8867,4952,6905
1332144900,12401,6863,4977,561,12533,4086,5885,2562
1332145200,23981,9668,5889,8424,17396,631,7862,8903
1332145500,19607,5039,6909,7659,15541,2184,4095,9262
1332145800,15258,4642,9519,1097,10814,5664,1850,3300
1332146100,17282,2242,9063,5977,9502,2764,6198,540
1332146400,20832,9590,9895,1347,5850,1044,2551,2255
1332146700,12581,6678,2554,3349,13595,5207,7220,1168
1332147000,13494,5950,6020,1524,11921,843,1808,9270
1332147300,25325,8471,7164,9690,18717,4629,6712,7376
1332147600,16114,7310,3965,4839,14930,4,8703,6223
1332147900,6229,3895,415,1919,17511,4009,6622,6880
1332148200,11298,1994,49,9255,16989,7535,675,8779
1332148500,17751,6987,6995,3769,20996,9887,1355,9754
1332148800,18790,9169,3020,6601,10616,4408,5110,1098
1332149100,14723,31,7195,7497,17995,7471,5674,4850
1332149400,14051,4682,7989,1380,14539,2780,2157,9602
1332149700,15621,3770,3856,7995,11495,6604,1089,3802
1332150000,19075,3418,9989,5668,25621,9504,6729,9388
1332150300,17731,3760,6983,6988,7012,4630,1153,1229
1332150600,12768,2324,1910,8534,17035,1059,8096,7880
1332150900,9135,1488,923,6724,20080,7572,9537,2971
1332151200,13762,1867,4731,7164,9937,5924,1470,2543
1332151500,18178,3333,6665,8180,15911,703,8275,6933
1332151800,14772,4113,4066,6593,13008,5400,4552,3056
1332152100,14224,4158,6676,3390,12459,2820,3456,6183
1332152400,12869,9538,1102,2229,7123,2233,2136,2754
1332152700,16822,8923,5528,2371,15128,593,9030,5505
1332153000,15619,8765,2832,4022,23560,7792,9375,6393
1332153300,11973,707,6842,4424,19679,7136,3737,8806
1332153600,6539,4652,631,1256,17009,7766,5482,3761
1332153900,22425,9003,7217,6205,15992,6115,9580,297
1332154200,14888,7525,3043,4320,11942,280,2578,9084
1332154500,14956,9372,1777,3807,6230,1995,1691,2544
1332154800,10406,2742,5968,1696,7631,2647,2969,2015
1332155100,21851,9433,9885,2533,21792,6451,9509,5832
1332155400,20646,5307,8725,6614,17592,6562,1792,9238
